"","geo_id","total_pop","white_pop","black_pop","asian_pop","hispanic_pop","amerindian_pop","other_race_pop","employed_pop","unemployed_pop","associates_degree","bachelors_degree","high_school_diploma","masters_degree","median_income","income_less_10000","income_10000_14999","income_15000_19999","income_20000_24999","income_25000_29999","income_30000_34999","income_35000_39999","income_40000_44999","income_45000_49999","income_50000_59999","income_60000_74999","income_75000_99999","income_100000_124999","income_125000_149999","income_150000_199999","income_200000_or_more"
"336","18059",73717,NA,NA,NA,NA,NA,NA,37846,526,5034,10864,12883,3625,67799,802,942,848,1791,1450,612,1522,1299,1700,2167,2610,3689,3725,1382,1877,1552
"337","06045",87628,57124,412,1125,21866,2647,167,37215,4295,5082,9193,12761,2940,43809,2688,3339,2279,1831,2451,2198,1943,1341,1489,2137,4413,3998,2035,1288,1016,993
"338","47141",75931,NA,NA,NA,NA,NA,NA,34260,2832,1861,8325,14927,4387,37437,4005,2805,2528,2184,1624,1537,1288,856,1644,2240,3445,3119,1377,984,1060,647
"339","12131",65889,NA,NA,NA,NA,NA,NA,30506,2074,4331,9337,9822,2727,56246,2653,704,1355,878,1840,1527,956,1231,1131,2359,2675,2547,3394,1260,863,1834
"340","72013",87939,NA,NA,NA,NA,NA,NA,23009,3779,7591,9455,17329,1792,18516,9632,4679,2676,3931,1502,2119,1887,1484,836,1483,1175,771,439,0,36,0
"341","20103",80204,NA,NA,NA,NA,NA,NA,34973,1557,4684,8920,12048,7764,68299,1139,698,1054,1163,817,1141,980,1551,1064,2537,2688,4054,2788,2573,1445,1482
"342","13247",89355,NA,NA,NA,NA,NA,NA,38625,3025,6559,10386,19371,2484,56820,2050,1193,1356,655,1667,1446,771,1770,1885,3307,3478,4150,3051,1314,1323,965
"343","24001",72130,NA,NA,NA,NA,NA,NA,27880,2883,6002,4778,17391,3210,45606,2476,1497,1921,1416,1833,1581,1210,1681,1602,2450,3633,3078,1641,601,699,289
"344","01083",92753,NA,NA,NA,NA,NA,NA,38509,2343,4472,9285,13782,4165,50872,2969,1337,1776,1704,1368,1717,1067,1740,1860,2598,2718,4728,1793,1540,1324,1641
"345","39063",75872,NA,NA,NA,NA,NA,NA,37944,1470,5576,8429,16550,3687,52810,1286,1856,1317,1472,2094,1693,1977,1462,1537,2480,3519,3478,3371,1727,1543,881
"346","13045",116261,NA,NA,NA,NA,NA,NA,49499,3571,4058,9631,17079,3484,51228,3208,1868,1656,2413,2384,2119,2018,2012,1726,3531,5164,6429,3401,1218,636,733
"347","05069",70016,NA,NA,NA,NA,NA,NA,24825,2189,3724,5788,12956,2608,37712,2903,3115,2139,1367,1268,1826,1103,1528,1103,2458,2770,1838,1330,466,810,726
"348","06115",75275,41984,2331,3656,20931,640,668,28688,2746,5170,6484,8733,1931,49259,1556,1762,1171,1638,1347,1927,1711,1219,1191,2424,2383,2774,2025,1449,1796,326
"349","53027",71628,NA,NA,NA,NA,NA,NA,27919,2270,5390,6302,14285,1996,49623,1722,1979,1168,1674,1292,1260,1153,2022,1496,2269,2664,3028,2628,1093,1257,625
"350","45075",87903,NA,NA,NA,NA,NA,NA,35591,4116,8953,7066,16141,2536,32450,6121,2665,1992,2223,2412,2042,1215,2733,1469,3064,2125,2441,1628,409,495,415
"351","05145",79263,NA,NA,NA,NA,NA,NA,32141,2032,3430,5510,16924,3993,42844,2266,1925,1762,1838,2024,1826,1779,976,1657,2358,2716,3221,1868,957,471,577
"352","17093",124695,NA,NA,NA,NA,NA,NA,66288,2746,8695,17608,15345,8898,90482,2038,29,384,1033,1132,908,1551,1220,802,2257,4186,8757,4912,3130,5128,3285
"353","51003",106878,82419,10317,5383,6064,170,52,52827,1829,2782,18962,9702,10836,71975,1434,1020,1253,1601,1371,1721,1746,1534,1843,2987,4299,5510,4272,2635,2682,4410
"354","48471",71484,NA,NA,NA,NA,NA,NA,26730,855,2285,6234,10884,2518,42662,2649,988,900,1895,1162,774,754,2196,888,1341,2413,1742,1803,507,544,653
"355","53007",76338,NA,NA,NA,NA,NA,NA,35304,1537,5285,7496,11122,4447,52080,1660,1296,1484,1949,927,1525,2000,2012,910,2228,3039,3420,2544,1185,1136,1038
"356","01121",80103,NA,NA,NA,NA,NA,NA,30554,2584,4674,5498,13906,2635,39393,3503,1962,2530,2369,2027,2062,1471,1615,1639,2988,2600,3152,1742,792,704,361
"357","72061",89307,NA,NA,NA,NA,NA,NA,38535,4435,6246,17604,8589,6659,32240,4538,4237,3057,1561,2237,1828,798,1203,1032,2136,2724,2163,1341,846,1206,2159
"358","01049",70900,NA,NA,NA,NA,NA,NA,29693,1551,4671,3259,11198,1591,35963,2977,2134,956,1525,2487,2224,1914,1237,1067,2368,1983,2229,898,594,375,415
"359","41053",81823,64145,358,1362,11204,1837,269,35780,2484,5030,9079,10143,5151,52485,1851,791,1026,1125,1884,1746,2289,1439,1131,2572,3254,3746,2756,1056,1664,961
"360","12107",72277,NA,NA,NA,NA,NA,NA,26560,2264,3539,4453,15331,2560,38239,2400,1790,1733,2387,2605,1623,2839,1697,1311,2314,2188,2951,926,486,331,444
"361","12089",80622,NA,NA,NA,NA,NA,NA,35585,2200,5933,11234,15456,4782,71515,1290,1730,650,1527,834,580,1168,1285,551,2244,3976,5000,3312,2801,1364,2235
"362","12035",108310,NA,NA,NA,NA,NA,NA,38853,2014,8794,10631,23980,6406,49395,2698,2045,1948,1892,2560,2360,2263,2674,2535,3684,5100,4591,3021,1502,1457,981
"363","45073",76355,NA,NA,NA,NA,NA,NA,32855,1489,4446,8065,12710,3633,43743,1603,2113,2763,1810,1885,2225,1215,2398,1507,2882,2388,3264,2372,744,965,1364
"364","13031",74722,NA,NA,NA,NA,NA,NA,33175,4115,3761,5883,8607,3252,43982,2874,2241,1435,1548,1148,1788,845,1718,1620,2093,2738,2470,1600,853,842,598
"365","28067",67953,NA,NA,NA,NA,NA,NA,26933,1816,5129,5113,8419,2598,43350,1988,2348,2011,2141,715,1326,1024,1213,639,2040,3040,2888,1327,685,797,719
"366","12023",69299,NA,NA,NA,NA,NA,NA,25066,1968,4342,4318,14563,1668,42019,1628,2097,1085,1433,1238,1772,2264,1181,1003,2129,2623,2079,1732,728,611,612
"367","06033",64116,NA,NA,NA,NA,NA,NA,21480,2589,5143,4770,9150,1514,42029,2366,1579,1253,1591,1565,1917,1554,1116,984,1750,2686,2504,889,845,1098,896
"368","48005",87791,NA,NA,NA,NA,NA,NA,32214,3364,4594,6157,13242,1855,41161,2566,1461,3333,2877,1441,1663,1477,1118,1489,3077,2963,3350,1694,351,625,725
"369","45031",67234,NA,NA,NA,NA,NA,NA,28087,3594,3983,4994,13718,2441,36841,2102,2399,1605,2381,1443,2420,1355,1355,969,1549,1887,2879,988,1195,1103,294
"370","22005",121587,NA,NA,NA,NA,NA,NA,58105,3551,7355,12158,21160,5144,76581,2756,1168,1364,1653,835,1402,1787,1764,666,2882,3849,6353,5037,2728,4351,2355
"371","12119",123996,NA,NA,NA,NA,NA,NA,26115,766,7116,16704,26603,11463,54562,2787,2488,2336,3356,2366,3009,3795,2362,1510,4511,8101,7323,2526,1652,2048,1611
"372","13285",70005,NA,NA,NA,NA,NA,NA,31497,2632,3172,6149,11113,2283,42371,2291,2072,1590,1406,1556,1401,1239,849,889,2922,2590,2040,1264,889,1138,357
"373","51680",80212,NA,NA,NA,NA,NA,NA,37614,2960,3243,8570,8959,4401,41264,2435,1423,1644,2023,1577,2089,2057,1394,1833,2104,1981,3898,954,691,818,624
"374","72137",80207,NA,NA,NA,NA,NA,NA,26997,4639,7346,8969,14127,2625,23560,7231,2500,2505,2686,2389,1441,1476,1716,958,1432,1442,1176,929,114,117,0
"375","39101",65096,NA,NA,NA,NA,NA,NA,26011,1696,3350,3630,17021,1557,42826,2269,2117,1795,1238,996,1892,1208,1628,702,2439,2759,2956,1772,482,464,397
"376","35005",65282,NA,NA,NA,NA,NA,NA,27570,1867,3878,6511,8434,2083,40960,2537,1761,2067,1855,958,718,961,1843,1102,1530,1957,2524,1635,636,145,287
"377","18005",81402,NA,NA,NA,NA,NA,NA,39788,2138,4143,10288,13118,7216,59102,1811,1596,1231,1489,1870,1812,1477,1194,1142,2298,4089,4966,1888,1860,1781,1122
"378","35025",69749,NA,NA,NA,NA,NA,NA,26725,2473,2882,4272,9734,1168,55636,1041,1711,1526,1202,749,645,1003,756,874,1884,3064,2699,1112,1110,679,738
"379","45059",66777,NA,NA,NA,NA,NA,NA,29716,1799,4620,4292,11090,1632,44038,1420,2256,1607,1513,1189,1803,941,1984,1262,2065,2415,3111,1573,743,640,283
"380","37193",68740,NA,NA,NA,NA,NA,NA,29981,2161,4846,5034,14484,1697,41332,1818,3101,2184,2273,1660,1547,1405,1724,1072,2237,3652,3120,1317,786,526,349
"381","72139",68242,NA,NA,NA,NA,NA,NA,27308,2323,4469,10949,11212,3287,33122,3906,2668,1616,1428,1769,1345,1439,1325,1592,1914,2053,1675,692,239,270,403
"382","41033",85904,NA,NA,NA,NA,NA,NA,31248,3751,5197,8133,14696,3170,36472,4595,2432,2680,2140,2701,2654,1754,1205,1765,2083,4703,3109,1903,335,839,541
"383","29051",76631,NA,NA,NA,NA,NA,NA,38027,1436,4378,10419,12755,5433,55303,1602,1509,1117,983,1375,1658,1783,1263,1731,2976,3050,4165,3113,1300,1523,847
"384","18067",82568,NA,NA,NA,NA,NA,NA,36585,2027,4524,7367,18828,3623,45702,2519,2316,2218,1700,2021,2871,1684,1599,1041,2867,2983,4171,2772,1279,896,1258
"385","48037",93860,NA,NA,NA,NA,NA,NA,36383,2304,4584,9324,19320,3441,45997,3295,1958,1457,2777,1082,1893,1985,1767,1279,3021,3508,3615,1329,1194,1403,1468
"386","72025",132164,NA,NA,NA,NA,NA,NA,44750,8891,9245,21328,20167,5167,24198,11355,5361,4263,3873,2817,2524,2530,1656,2154,2612,3788,2701,1059,434,653,492
"387","48347",65806,NA,NA,NA,NA,NA,NA,27399,3363,2006,6410,8086,2108,35562,2510,1398,2470,2069,1388,1547,1030,937,1315,1312,1644,2404,1351,853,292,560
"388","13095",90017,NA,NA,NA,NA,NA,NA,35405,5620,5459,7136,13503,3309,37222,4104,2384,3328,2856,2272,1564,1314,1566,1982,2510,3260,2626,1743,794,1084,877
"389","29031",78913,NA,NA,NA,NA,NA,NA,35746,2302,2595,8837,13599,4578,50223,2295,1561,1443,1143,1750,1529,1326,1414,2122,2737,3503,3791,1425,1006,1157,1182
"390","51121",98602,NA,NA,NA,NA,NA,NA,49785,1748,3258,13337,9740,7655,55706,4352,1838,1127,1830,927,1690,1263,1078,1189,3469,3778,4415,2383,1835,2235,2719
"391","15007",72029,21339,498,23366,7938,290,38,36149,2274,5847,10592,15851,2170,71344,1429,806,464,1064,867,560,1237,772,1218,1261,2227,3501,3350,1923,932,1603
"392","18053",66937,NA,NA,NA,NA,NA,NA,27790,2644,3317,4106,14141,2275,37117,2434,1369,1901,2641,1795,2307,1557,1203,1015,2511,2630,2770,1276,417,416,286
"393","36105",74801,NA,NA,NA,NA,NA,NA,33100,2662,5753,6096,12441,4515,50652,1679,1052,1638,2561,851,1316,1137,1425,808,1281,2084,2877,2368,1248,1226,1480
"394","51015",74997,NA,NA,NA,NA,NA,NA,35904,1304,3826,7827,15574,3753,55342,975,2073,1367,1329,1210,1240,1316,1710,1531,2999,4015,4689,2126,1474,903,707
"395","33011",407761,347481,8929,14711,26423,467,1469,225087,8131,29209,69092,62483,30796,76254,6967,4883,5194,4779,7075,6143,5144,5460,5014,10311,16575,23235,19798,12375,13856,11968
"396","37031",68890,NA,NA,NA,NA,NA,NA,28636,2715,5406,7509,12051,3841,51206,1718,1980,1441,1882,1531,1193,1439,1003,1193,2665,3090,2944,2168,1315,986,958
"397","33013",148582,NA,NA,NA,NA,NA,NA,76660,3290,12479,21680,23233,11693,69505,2656,1359,2009,2253,2349,2447,2340,1735,2230,4299,7009,9003,6410,3715,3401,4316
"398","37063",306212,129108,111820,15137,40931,622,719,159842,8780,14597,54820,30096,28145,53832,9307,5995,4724,5361,4509,7997,5571,8800,4696,10428,10488,15877,9642,6608,6764,6930
"399","48209",204470,111491,8090,3185,77953,230,739,107155,5409,7230,25945,22318,13933,64658,4848,2698,1551,3882,2238,3290,2816,2679,2074,6361,7993,11296,6296,4365,4676,4204
"400","26125",1243970,902122,165937,87457,48794,2377,2423,638219,32148,68098,230561,142659,124698,71920,21507,18064,20230,19248,18286,21616,19242,21454,17810,33346,47401,65646,51571,34711,41073,49545
"401","46099",187318,NA,NA,NA,NA,NA,NA,104779,2902,13509,28135,26686,8983,60038,4017,2946,3073,3307,3642,3457,4037,2911,3554,5937,7915,12158,6974,3645,3292,2943
"402","17089",531715,304740,29386,21157,169096,533,604,262109,17295,28243,73021,63969,33408,73347,8025,5519,5867,6264,7042,6556,6510,7648,6553,12213,16774,22901,20248,12064,14655,16521
"403","08077",150083,122417,465,1263,21567,1035,99,68761,6976,9160,16025,24373,6335,48846,4354,4317,4992,3794,1903,3589,2733,2042,2867,4218,7694,8360,3791,2113,2023,1398
"404","26077",261654,203233,27769,6778,12504,373,656,133405,5690,14777,35254,31061,18987,53138,7268,4372,5941,4310,4976,5873,5064,5170,4681,8814,11285,12709,8528,3767,4894,4684
"405","18039",203781,152901,11251,2149,31487,819,777,97133,6372,7234,16021,38325,6018,54216,3989,3773,3711,3147,3393,3161,3370,4431,4015,6322,10303,11521,5048,2450,1963,1890
"406","39169",116470,NA,NA,NA,NA,NA,NA,55931,2271,6484,9741,27296,4525,53434,2112,2351,2611,2549,2520,1969,2027,2449,1611,4393,4804,6031,3126,2068,1507,1149
"407","37051",327127,142822,119348,7224,37078,4105,760,125595,13437,23171,34102,44284,14648,45205,9996,8097,6311,8506,8075,7841,6261,6616,6847,11322,13759,14537,7201,3710,2570,2365
"408","48485",131838,86552,12105,3219,24863,911,206,56979,2587,6404,13547,19026,4854,44769,3988,3340,2924,3002,2976,3792,1810,3046,2648,4981,4580,4941,3062,1362,2021,1013
"409","17113",172418,NA,NA,NA,NA,NA,NA,92174,3412,8835,29023,23196,11859,62156,4333,2412,2114,3389,2841,2516,2337,3539,2301,5894,5757,8813,5578,5033,4998,3789
"410","18157",188059,NA,NA,NA,NA,NA,NA,93617,4248,7702,22133,23579,10468,51361,6688,2785,4033,3437,2980,3472,2898,3335,2907,6333,7451,8185,4487,3648,3146,2620
"411","21067",318449,226184,45676,11699,21948,1080,2980,166825,10854,14243,50560,33801,25016,53178,9227,7887,6262,5414,4843,7168,6227,5841,5759,10481,14035,14429,9261,6741,6052,7510
"412","50007",161531,143378,4213,5969,3738,481,386,89405,3057,8801,30678,18543,15273,68843,2839,2583,2439,2820,2358,2891,2909,2395,2324,4380,6323,9561,6964,5499,3637,4945
"413","40027",278655,201647,12200,12695,23409,11305,96,139422,7194,16977,37852,34756,14664,61288,7093,3340,3902,4966,5468,4247,3814,4689,4103,9647,12711,17449,8329,5814,4955,4575
"414","27171",132550,NA,NA,NA,NA,NA,NA,70504,2438,12373,18463,20250,5636,74190,1495,1500,1110,1743,1497,1777,1717,1709,2329,3046,6045,7164,7279,2830,4413,1917
"415","51650",135410,52179,67469,3338,7430,75,670,61450,4569,8226,14168,22953,8735,50435,4246,2441,2427,2032,2303,3399,2673,3545,3619,5844,5129,6890,4322,2109,1967,1235
"416","20177",178146,132219,14583,2374,21431,1587,831,86078,3627,6922,20686,34076,11087,55710,3598,3590,2630,4324,3263,3820,4802,3359,2555,5422,8775,9208,6122,3153,3024,2456
"417","53005",193686,137590,3512,4742,41456,1070,1242,84899,5226,13197,22744,24390,10942,62508,3513,3010,2278,3903,2929,3145,2831,2388,3169,6498,7235,8884,7422,5026,4656,3547
"418","42013",124650,NA,NA,NA,NA,NA,NA,55640,2887,7094,11654,39463,3658,43443,3333,3234,3073,3197,3483,3675,3936,2077,2447,4124,5963,6000,3009,1504,1255,844
"419","42129",355458,NA,NA,NA,NA,NA,NA,169203,9259,29988,46507,89869,20632,56722,7986,7256,8109,7685,7781,6246,6955,5997,6744,13208,17007,18102,13885,8145,8101,5031
"420","29047",239085,194889,15549,6193,16087,169,176,126727,5316,14207,38947,42642,11793,65430,3265,2925,3755,4349,3006,4179,3117,4215,3710,7892,11073,13135,10589,6030,4659,3499
"421","53077",249636,109329,1536,2502,121816,9879,86,107279,7964,12164,14458,33096,6836,48965,5176,3780,4820,4389,3897,5548,5090,4620,3886,7953,7906,10015,6434,3069,2678,1823
"422","26065",288051,202067,32064,19021,22075,776,692,141831,11630,14277,34781,32747,20141,49139,10075,5532,5953,7720,5456,5636,6015,4505,5906,10013,10962,11277,10034,4248,4401,4046
"423","40109",782970,441906,116816,24005,133015,21590,1478,366894,20407,35110,101449,106019,39210,51078,21272,15729,17223,16592,15665,17234,15328,15669,12415,25332,28795,35198,21624,13425,14293,14896
"424","15003",992605,183928,22024,410026,96722,1092,924,479246,20304,71117,154656,161242,52770,80513,15962,9453,7231,9891,7477,9250,10500,11263,9188,21566,32635,44360,36506,24855,27824,31208
"425","45045",498766,342847,90313,11037,44655,853,775,241844,11862,30018,74168,63411,31833,55342,11563,9376,9116,9690,10747,8161,7564,10674,7554,15570,19218,25181,15433,8908,9871,9331
"426","42081",115248,NA,NA,NA,NA,NA,NA,53572,3582,9247,11087,26365,4573,49052,2691,2926,2002,3041,2225,2973,2250,2106,3277,4353,4859,5619,3237,1854,1504,608
"427","12115",412569,343106,17161,6544,36542,554,1965,164860,8284,29589,66311,86941,29535,54989,8416,8014,7386,9558,9713,10387,8792,9198,8042,16159,16757,20237,15580,7696,8571,11685
"428","54039",186241,NA,NA,NA,NA,NA,NA,81288,5408,9130,19061,40665,10279,45001,7675,6170,4838,4963,3962,4487,4816,2613,2687,6831,8146,8852,5095,2584,2126,3204
"429","12005",183974,NA,NA,NA,NA,NA,NA,82277,5018,12106,19983,33149,7825,49157,4383,4397,4552,3867,4073,3192,4016,4163,3051,5859,7216,9285,4331,3164,2864,1917
"430","01069",104056,69582,27622,1054,3380,427,213,43418,3418,6759,9392,17324,3734,42321,3588,2745,3074,2796,1956,2267,2176,1743,1573,3144,3529,4660,2364,1194,1238,1120
"431","16027",211698,149717,48,2895,53018,1836,75,93010,7823,8789,18242,32702,5127,48437,5940,3615,3007,4117,3252,4175,4129,3936,4140,7253,8368,8388,4052,2045,2486,956
"432","26099",867730,689803,99788,32724,21982,1142,2219,417535,23822,65882,101768,169973,39821,60143,16594,12297,16038,18689,15405,18611,15520,15619,14039,27855,38185,46444,32873,22596,18009,13481
"433","26147",159587,NA,NA,NA,NA,NA,NA,72385,4904,11673,11943,35768,5147,51864,4481,2915,3353,3831,3480,3575,3724,2893,3319,5800,7185,8292,5829,3300,2092,1612
"434","51550",237940,NA,NA,NA,NA,NA,NA,114255,5904,15463,32967,34032,13761,72928,3153,2850,2294,2259,2580,3159,2618,4088,3478,7018,9488,12691,10280,6106,5915,5387
"435","19163",172474,NA,NA,NA,NA,NA,NA,82756,2547,12459,22161,32202,10441,54730,4627,2819,2655,3325,4171,3937,2758,2920,3055,5228,6457,8897,5926,2998,4132,2622
"436","72031",158457,NA,NA,NA,NA,NA,NA,61082,11396,13373,25125,24957,5940,28055,10321,5588,6203,5729,6290,4146,4453,3131,3053,3374,5185,3246,1629,396,552,151
"437","19113",221661,NA,NA,NA,NA,NA,NA,117605,4520,17995,37673,34003,11391,64639,4290,3202,3373,2868,3634,4631,3980,5295,2957,7517,9302,14257,9132,5634,4658,4443
"438","42049",276207,233756,19360,4980,11340,525,639,127683,7850,14911,34587,67757,14156,48964,7697,5686,7018,5665,6492,5776,6227,5529,5884,9857,12118,13808,7163,3964,3610,3211
"439","53057",123681,92611,704,2476,22253,2069,100,54389,4232,9606,13450,18475,5789,60983,2837,1375,1440,1581,2379,2278,1928,2780,2121,4068,5258,6640,4445,2818,2726,1749
"440","30063",116130,NA,NA,NA,NA,NA,NA,63775,3409,6619,19755,12513,6608,46550,3547,3173,3401,1891,2445,2561,2683,3243,2093,4035,3608,5632,3245,2235,1964,1969
"441","48303",303137,163933,20749,5719,105953,909,225,143745,5841,9839,34850,35338,13774,49136,10416,4308,5575,5641,7340,5395,5681,6041,6494,9577,10350,13335,7576,4719,4181,5346
"442","01089",356967,231900,86952,8383,17212,2294,886,177996,8781,17414,57955,42599,32261,60503,9380,7623,7028,7789,6779,5450,6385,5120,5330,10514,12076,15953,13609,9237,11718,9678
"443","02020",298192,174472,14891,26187,26907,21923,768,153817,8371,16956,45056,36433,17143,85634,2257,2797,2030,3008,3146,3199,2431,3515,4082,7600,11200,15469,12744,9651,11374,10746
"444","39151",373612,323632,27206,3617,7339,173,611,179626,12106,20225,38534,91916,18446,50994,9360,7205,7841,7915,8496,8034,8232,8902,8526,12643,16837,20905,11175,7155,5266,3637
"445","37129",223483,NA,NA,NA,NA,NA,NA,103963,6399,13305,40520,31053,13085,50028,9859,4689,5434,5876,4404,4649,5205,4269,1972,8611,7919,10765,7110,3162,4318,4566
"446","42021",134732,124993,3087,515,2143,13,276,56254,4703,10083,12968,38230,5949,44100,3924,4031,3658,3528,3219,3368,3901,2958,2206,4811,5456,6917,4315,2124,1222,805
"447","39155",201825,175993,16754,860,3478,225,251,87928,5020,10035,19815,58166,6338,45552,7632,4506,5630,6308,3576,5824,4868,3984,4742,6790,8810,11065,5770,2280,2063,1951
"448","53067",275222,207765,8015,15959,23659,3053,110,122393,10306,23665,43435,31367,19132,65783,6082,4236,3425,3719,4080,4466,4960,5027,2726,9072,12129,16760,11451,6780,5821,5129
"449","12031",926255,498394,268605,39615,85419,1431,2516,439862,27443,63419,127589,143075,41324,51980,24608,17224,14981,19262,16727,19797,17932,20349,16968,31853,38809,44502,27785,14944,14749,13456
"450","26093",188624,NA,NA,NA,NA,NA,NA,97099,4399,12699,30364,31712,11106,78038,2474,1442,2225,2435,2233,2398,2455,2737,2251,5220,7996,10101,8225,6019,7109,5467
"451","42007",167429,NA,NA,NA,NA,NA,NA,82714,3646,14927,21747,40345,7470,55221,3612,3103,3011,3570,4063,3411,4059,3161,3033,5901,7096,9582,6146,3498,3269,2296
"452","36013",129504,NA,NA,NA,NA,NA,NA,53602,4511,11265,10444,26946,7146,42204,3895,3568,3661,3813,3794,2339,3280,2622,2470,4001,4804,6144,3634,1828,1178,674
"453","30111",158437,137428,826,959,8667,5635,0,80450,2860,8173,23783,30533,7586,57945,2784,2577,3147,3538,3319,3349,3025,2795,3386,5856,7389,8800,5477,2743,3964,2870
"454","47037",684410,385334,187140,25891,69037,1081,1108,372534,16625,27320,116745,88119,48701,54855,19735,10355,10840,15156,14793,14671,13875,15435,15059,21184,31323,35534,21945,12649,13885,15528
"455","06047",268672,75675,8207,20943,158200,1543,577,99982,16849,10386,12890,33143,6044,47739,5518,4453,4476,5511,3997,4532,4449,4602,2771,5654,8469,8492,4466,3345,3945,3033
"456","42011",414812,301296,15864,5504,83050,411,679,203458,12751,23642,45234,92964,19730,59286,8812,6274,6901,7135,6971,5409,8145,8146,5261,12847,15018,21754,13613,8548,9055,6513
"457","22051",436523,231573,114738,18643,63136,1556,750,210672,12849,14830,52733,82693,16854,49678,11315,9817,10992,11052,10045,8867,7200,8939,7568,13139,16473,20763,11082,8701,7499,7258
"458","39023",134786,NA,NA,NA,NA,NA,NA,61615,4532,7854,10708,29117,4362,46811,3531,3186,3362,3919,3783,2969,2553,3158,2436,4369,5956,7753,3432,1683,1473,985
"459","21117",164945,NA,NA,NA,NA,NA,NA,86855,3226,8110,22461,25375,8242,62182,3398,2723,2962,2687,3310,3176,2220,2741,2569,4363,7682,9474,6815,4179,2963,2347
"460","47165",180063,NA,NA,NA,NA,NA,NA,89150,2778,11358,22332,31267,8578,60503,3494,1907,3168,3013,2250,3749,3035,3510,2458,5706,6876,9482,6493,3826,3539,2680
"461","42077",363147,238336,21056,11587,84789,358,947,177521,11775,20818,45139,73319,20256,60498,6651,6670,6941,7385,6704,7116,5104,5620,6026,10711,16197,15353,12997,8754,8794,8176
"462","13215",197485,81032,88964,4160,14975,1039,247,80530,6735,12183,20681,27949,9088,40060,9280,4999,4578,5432,4263,4179,3751,3008,3455,4733,6144,7452,4741,2208,2704,2124
"463","12081",375888,268809,32850,7143,60563,905,489,156980,10809,22588,48372,75462,20129,51748,8559,5505,7641,8117,9364,7821,7071,8586,6146,11780,14807,15004,10702,7975,7099,6288
"464","48339",556203,373845,27388,15120,130057,931,635,257678,12627,28400,76700,71562,30541,71123,8446,6721,6342,6828,8223,8421,6041,10205,7132,15999,16807,24630,19386,10704,14728,23024
"465","22017",248851,111599,122961,3141,6966,514,923,105567,7772,11824,22394,48917,8887,37104,12463,7758,8085,6822,4956,5538,4637,5764,4071,6742,6377,8524,4992,3055,2949,3799
"466","55063",118122,NA,NA,NA,NA,NA,NA,61871,3547,10265,17190,15159,6991,54823,2680,2709,1744,2385,2076,2659,2600,2167,2645,4200,4701,5930,4282,2111,2649,1548
"467","27137",199980,182509,3353,2228,3205,4626,86,97499,4682,18372,24439,33130,7714,49825,6157,4316,5000,5822,4846,4464,4392,4366,3341,6381,8907,10797,6665,4030,2613,3073
"468","48215",849843,55788,2169,9176,780484,663,208,315566,24177,20605,60601,91920,19349,36176,28270,20227,18923,17806,13830,15003,11416,11308,10521,18269,20356,17895,12584,7421,6245,4642
"469","16005",84377,70969,280,1387,7129,2793,206,35939,2347,4221,10519,12745,2544,48429,3019,1588,1612,1709,1133,1357,1936,1776,1451,2465,2819,3947,2360,1311,791,832
"470","19103",146547,NA,NA,NA,NA,NA,NA,81884,2944,6730,24371,11623,11464,58064,6965,2877,2444,2834,1861,1981,1994,1731,2027,4740,4726,7213,5590,3266,3546,3422
"471","48061",422135,39169,1758,2994,377343,91,0,155219,12367,17730,29531,55492,8665,37061,16331,10049,8942,9004,7589,5550,5842,5799,5464,10662,10488,11243,5536,3231,2633,2136
"472","53035",264811,203954,6518,11004,20000,2549,266,113904,6556,18339,38289,34783,15030,69171,4864,2815,4037,4187,3602,3871,4137,3460,4569,8292,11260,15678,13042,6990,5658,5533
"473","06017",185625,144295,1787,8904,23699,1825,723,80713,5575,14412,28290,24233,10446,75772,2473,3011,1893,2334,2980,2448,3237,2486,2909,5581,5177,9737,6944,4821,6617,7005
"474","20045",119440,NA,NA,NA,NA,NA,NA,69062,2572,4319,19626,10667,11142,56345,2968,2788,2633,2001,2907,2238,1566,2239,1410,3608,5437,4918,4479,1894,2619,1867
"475","01073",659521,330573,279050,8366,24554,817,1947,305986,22588,38288,89977,101343,35518,50180,23915,15036,15380,12884,13442,14537,13747,11558,9986,19397,25679,29976,19403,11230,12198,13536
"476","06019",979915,292739,45544,100468,517263,3837,1071,392402,41314,49294,79148,120740,27246,48715,25522,21682,18110,19990,13442,16813,15788,12113,10775,23410,26817,35105,23683,11851,14698,13417
"477","15009",165379,49954,422,49920,18419,116,497,85569,3238,12223,19792,35049,5831,72257,3028,1838,1870,2200,1390,1790,1729,2163,1778,3696,6141,6850,5205,4081,4976,4877
"478","48167",329431,190259,42327,11334,79386,1570,119,153685,12158,23759,40174,43146,15302,64939,7648,5223,5367,4775,5500,6708,5473,4891,4054,7436,9369,12102,11263,7849,11196,12084
"479","37135",141796,97843,14745,10928,11870,669,233,72703,3192,5249,22782,9385,15593,66423,4393,1414,1692,1926,2430,2092,1663,2010,1841,4159,4189,6016,4768,2568,3913,5129
"480","04027",205631,65374,3048,2459,129159,1841,140,75824,8977,7588,13281,27979,5108,43518,5915,4321,3642,4361,6283,4244,4087,4883,2981,5523,7371,10739,3830,1700,1962,1230
"481","20173",511995,349975,41518,21159,73512,3621,159,249261,14052,25281,66393,70508,28653,52193,14306,8791,7921,12689,10371,11527,10079,10541,7567,16785,20902,21590,16656,9375,9569,7146
